name_eng,url
Tae-gu Yo,https://www.baseball-reference.com/register/player.fcgi?id=yo----000tae
Yun-ho An,https://www.baseball-reference.com/register/player.fcgi?id=an----000yun
Chan-uk Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--001cha
Hong-ju Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000hon
Sam Young Huh,https://www.baseball-reference.com/register/player.fcgi?id=heo---000sam
Du-gon Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000du-
Tae-yun Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001tae
Jong-cheol Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jon
Hyeok Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---003hye
Chae-geun Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000cha
Han-cheol Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002han
Sang-do Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----000san
Hyeok Su Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000hye
Yong Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000yon
Hak-won Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002hak
Chun-seop Noh,https://www.baseball-reference.com/register/player.fcgi?id=noh---000chu
Geuk-cheon Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000geu
Kyung Sik Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002gye
Yun-seok Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---000yun
Jae-yeong Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--001jae
Sin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000sin
Hun Pae,https://www.baseball-reference.com/register/player.fcgi?id=pae---000hun
Seung-cheol Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--005seu
Hwa-dong Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---000hwa
Bae-jin Gil,https://www.baseball-reference.com/register/player.fcgi?id=gil---000bae
Dae Young Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jun---000dae
Hong-jip Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004hon
Seong-yeol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---039seo
Yo-han Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yo-
Kyu-dae Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000kyu
Hyeon-sik Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000hye
Tae-won Wu,https://www.baseball-reference.com/register/player.fcgi?id=wu----000tae
Byeong-il Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002bye
Pil-hyeon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000pil
Yang-geun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yan
Il-soo Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000il-
Jae-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jae
Sin-sang Tang,https://www.baseball-reference.com/register/player.fcgi?id=tang--000sin
Seong-gon Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000seo
Sun-gi Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000sun
Cheong-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000che
Jung-hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jun
Sang-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015san
Sang-u Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018san
Dong-chae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002don
Tae-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001tae
Tae-ung Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001tae
Jeong-min Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---005jeo
Dong-hyo Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----001don
Min-cheol Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000min
Yeon-je Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yeo
Yeong-sul Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000yeo
Chang-u Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----000cha
Gyu-seong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001gyu
Rang-gyun Kil,https://www.baseball-reference.com/register/player.fcgi?id=kil---000ran
In-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001in-
Myeong-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000mye
Yu-seon Kong,https://www.baseball-reference.com/register/player.fcgi?id=kong--000yu-
Dong Woo Koo,https://www.baseball-reference.com/register/player.fcgi?id=ku----001don
Yeon-soo Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000yeo
Jong-mu Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---003jon
Yun Ku,https://www.baseball-reference.com/register/player.fcgi?id=ku----000yun
Sang-beom Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---003san
Yeong-hwan Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000yeo
Yong-ha Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000yon
Byeong-guk Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000bye
Jong Guk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---023jon
Yong-cheol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005yon
Jong-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jon
Yong-jun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000yon
Dong-chang Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--002don
Gwang-hoe Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001gwa
Seok Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000seo
Sang-dae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---016san
Seung-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---018seu
Sang-soo Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---005san
Hyo-dong Wu,https://www.baseball-reference.com/register/player.fcgi?id=wu----000hyo
Tae-jun Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000tae
In-gwon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002in-
Rak-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000rak
Seok Yeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---023seo
Seong-u Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---003seo
Yong-soo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---005yon
Byeong-do Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001bye
Yong-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007yon
Myeong-jong Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000mye
Gyeong-ho Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000gye
Dong-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013don
Gi-hong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010gi-
Jong-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006jon
Seong-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008seo
Seong-sik Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018seo
Byeong-gwon Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---000bye
Heung Sik Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---000heu
Myeong-ho An,https://www.baseball-reference.com/register/player.fcgi?id=an----000mye
Gye-yeong Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--002gye
Ho-geun Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000ho-
Hyeon-cheol Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000hye
Jong-seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jon
Nyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000nye
Jeong-sik Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000jeo
Jae-seong Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000jae
Dong-soo Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002don
Ho-jin Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000ho-
Dae-hwan An,https://www.baseball-reference.com/register/player.fcgi?id=an----000dae
Yeong-sang Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001yeo
Dong-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012don
Man-jo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002man
Chun Suh Koo,https://www.baseball-reference.com/register/player.fcgi?id=ku----000che
Jin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001jin
Sang-hyun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---028san
Deok-yeong Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000deo
Gyeong-eop Chu,https://www.baseball-reference.com/register/player.fcgi?id=chu---001gye
Yeong-jin Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003yeo
Hong-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003hon
Jin-gyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jin
Seon-u Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005seo
Seong-jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017seo
Wan-geun Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000wan
Sang Moon Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000san
Hyi-min Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000hyi
Yun-soo Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000yun
Chang-won Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009cha
Yeong-jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008yeo
Hong-cheol Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hon
In Gu Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---000in-
Seung Ho Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---000seu
Yong-ho Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---003yon
Hae Myung Choi,https://www.baseball-reference.com/register/player.fcgi?id=chou--001hae
Jun-ho Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000jun
Gyeong-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015gye
Ho-geun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001ho-
Jin Wook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013jin
Seong-gil Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---028seo
Sung Kyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---030seo
Dong-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012don
Jae-hong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009jae
Seong-gi Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----001seo
Yeong-won Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----001yeo
Dae-jung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006dae
Hong-myeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005hon
Il-ho Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000il-
Gun-cheol Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000gun
Hyeong-taek Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008hye
Jong Mo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jon
Gwi-seok Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---000gwi
Seung-hun Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---000seu
Hyeon-soo Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hye
Ju-deok Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000ju-
Man-hyeong Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000man
Dal-ho Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000dal
Jin Kyu Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jin
Deok-geun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001deo
Jung Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jeo
Sang-mo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017san
Seong-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---035seo
Seong-jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016seo
Gyeong-sam Min,https://www.baseball-reference.com/register/player.fcgi?id=min---002gye
Jong-woo Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000jon
Wang-gwon Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000wan
Sook-hyun Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000soo
Moon Yeon Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000mun
Hyo-jo Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000hyo
Haeng-hyi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hae
Hyo-yong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hyo
Si Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001si-
Jong-ok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011jon
Yo-seob Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001yo-
Gyeong-taek Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000gye
Tae-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002tae
Sang-guk Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000san
Young Tae Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---001yeo
Jung-seok Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---003jun
Deok-hyeon Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000deo
Sam-ryong Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001sam
Bo-seon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bo-
Jin-kyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018jin
Kwang Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006gwa
Young-il Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--001you
Sang Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---019san
Seog-gi No,https://www.baseball-reference.com/register/player.fcgi?id=no----000seo
Mototomi Yoshimura,https://www.baseball-reference.com/register/player.fcgi?id=yoshim000mot
Byeong-cheon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001bye
Eun-bae Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000eun
Mun-eon Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000mun
Myeong-jin Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001mye
Sang-jin Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001san
Heung-man Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000heu
Jae-bak Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014jae
